date,Day,shrine,daily_count,weather_cat_num,rain_intensity_num,crowd_level_num,temp,rain,wind,humidity,month,day_of_week,is_weekend,seasonal_factor,weather_severity,heavy_rain_flag,storm_flag,lag_1,lag_3,lag_7,rolling_mean_7,darshan_duration,peak_hour_flag,shrine_num,trend,crowd_weather_interaction,weekend_crowd_interaction,rain_crowd_interaction_2,temple_pressure,final_risk_signal,risk_label_model
06-09-2024,Friday,Badrinath,7417,1,2,0,13.70833333,0.479166667,4.304166667,90.5,9,4,0,1,32.77708333,1,0,6953,6026,5736,6338.485714,30,0,1,927,0,0,0,7.417,0,2
07-09-2024,Saturday,Badrinath,7880,1,3,0,13.78333333,0.745833333,4.216666667,88.04166667,9,5,1,1,32.14958333,1,0,7417,6490,6094.4,6593.571429,30,0,1,927,0,7.88,0,7.88,0,2
08-09-2024,Sunday,Badrinath,6026,1,3,0,13.68333333,0.929166667,4.104166667,91.83333333,9,6,1,1,33.30208333,1,0,7880,6953,5826,6622.142857,30,0,1,927,0,6.026,0,6.026,0,2
09-09-2024,Monday,Badrinath,5686,1,2,0,13.0125,0.583333333,4.570833333,86.625,9,0,0,1,31.3675,1,0,6026,7417,5563,6639.714286,30,0,1,-1391,0,0,0,5.686,0,1
10-09-2024,Tuesday,Badrinath,6160,1,2,0,13.45416667,0.670833333,4.2375,87.83333333,9,1,0,1,31.93291667,1,0,5686,7880,6026,6658.857143,30,0,1,-2194,0,0,0,6.16,0,1
11-09-2024,Wednesday,Badrinath,6634,1,2,0,14.09583333,0.479166667,3.216666667,84.29166667,9,2,0,1,31.06958333,1,0,6160,6026,6490,6679.428571,30,0,1,134,0,0,0,6.634,0,2
12-09-2024,Thursday,Badrinath,7108,1,3,0,12.50416667,1.795833333,3.725,85.54166667,9,3,0,1,31.20291667,1,0,6634,5686,6953,6701.571429,30,0,1,948,0,0,0,7.108,0,2
13-09-2024,Friday,Badrinath,7582,1,3,0,12.14166667,2.329166667,3.266666667,84.41666667,9,4,0,1,30.88041667,1,0,7108,6160,7417,6725.142857,30,0,1,948,0,0,0,7.582,0,2
14-09-2024,Saturday,Badrinath,8055,1,2,1,12.08333333,0.4875,2.75,90.91666667,9,5,1,1,32.25458333,1,0,7582,6634,7880,6750.142857,30,0,1,948,32.25458333,8.055,2,8.055,64.50916666,2
15-09-2024,Sunday,Badrinath,6160,1,1,0,11.73333333,0.183333333,4.8125,79.45833333,9,6,1,1,28.58583333,0,0,8055,7108,6026,6769.285714,30,0,1,947,0,6.16,0,6.16,0,0
16-09-2024,Monday,Badrinath,6861,0,1,0,11.29166667,0.016666667,7.054166667,65.375,9,0,0,1,24.13416667,0,0,6160,7582,5686,6937.142857,30,0,1,-1422,0,0,0,6.861,0,0
17-09-2024,Tuesday,Badrinath,7432,1,2,0,12.12916667,0.2125,6.595833333,63.41666667,9,1,0,1,23.94041667,1,0,6861,8055,6160,7118.857143,30,0,1,-1194,0,0,0,7.432,0,1
18-09-2024,Wednesday,Badrinath,8004,1,3,1,11.99583333,0.820833333,3.658333333,76,9,2,0,1,27.84458333,1,0,7432,6160,6634,7314.571429,30,0,1,1272,27.84458333,0,3,8.004,27.84458333,2
19-09-2024,Thursday,Badrinath,8576,1,1,1,14.80416667,0.020833333,4.833333333,56.66666667,9,3,0,1,22.92791667,0,0,8004,6861,7108,7524.285714,30,0,1,1143,22.92791667,0,1,8.576,22.92791667,1
20-09-2024,Friday,Badrinath,9147,0,1,1,14.20833333,0.025,6.345833333,57.375,9,4,0,1,22.90333333,0,0,8576,7432,7582,7747.857143,30,0,1,1144,22.90333333,0,1,9.147,22.90333333,1
21-09-2024,Saturday,Badrinath,9719,0,1,1,14.7375,0.0125,5.516666667,56.41666667,9,5,1,1,22.82375,0,0,9147,8004,8055,7985.571429,30,0,1,1143,22.82375,9.719,1,9.719,45.6475,1
22-09-2024,Sunday,Badrinath,7432,1,1,0,14.79583333,0.095833333,4.295833333,60.16666667,9,6,1,1,23.99708333,0,0,9719,8576,6160,8167.285714,30,0,1,1143,0,7.432,0,7.432,0,0
23-09-2024,Monday,Badrinath,6613,1,1,0,15.52916667,0.079166667,4.633333333,53.25,9,0,0,1,22.21041667,0,0,7432,9147,6861,8131.857143,30,0,1,-1715,0,0,0,6.613,0,0
24-09-2024,Tuesday,Badrinath,7164,0,1,0,15.47916667,0.054166667,3.895833333,63.41666667,9,1,0,1,25.23291667,0,0,6613,9719,7432,8093.571429,30,0,1,-3106,0,0,0,7.164,0,0
25-09-2024,Wednesday,Badrinath,7716,1,1,0,14.825,0.1125,3.745833333,78.20833333,9,2,0,1,29.42625,0,0,7164,7432,8004,8052.428571,30,0,1,-268,0,0,0,7.716,0,1
26-09-2024,Thursday,Badrinath,8267,1,2,1,12.99166667,0.7,4.0125,90.95833333,9,3,0,1,32.69416667,1,0,7716,6613,8576,8008.285714,30,0,1,1103,32.69416667,0,2,8.267,32.69416667,2
27-09-2024,Friday,Badrinath,8818,1,2,1,12.54166667,0.216666667,5.308333333,78.16666667,9,4,0,1,28.53166667,1,0,8267,7164,9147,7961.285714,30,0,1,1103,28.53166667,0,2,8.818,28.53166667,2
28-09-2024,Saturday,Badrinath,9369,1,1,1,12.18333333,0.166666667,5.4375,76,9,5,1,1,27.72333333,0,0,8818,7716,9719,7911.285714,30,0,1,1102,27.72333333,9.369,1,9.369,55.44666666,1
29-09-2024,Sunday,Badrinath,7164,1,1,0,12.05,0.025,5.454166667,70.25,9,6,1,1,25.9025,0,0,9369,8267,7432,7873,30,0,1,1102,0,7.164,0,7.164,0,0
30-09-2024,Monday,Badrinath,6490,1,1,0,14.4,0.058333333,5.320833333,55.33333333,9,0,0,1,22.3775,0,0,7164,8818,6613,7855.428571,30,0,1,-1654,0,0,0,6.49,0,0
01-10-2024,Tuesday,Badrinath,7031,0,1,0,14.74166667,0.070833333,5.158333333,56.41666667,10,1,0,1,22.84291667,0,0,6490,9369,7164,7836.428571,30,0,1,-2879,0,0,0,7.031,0,0
02-10-2024,Wednesday,Badrinath,7571,1,1,0,13.81666667,0.070833333,4.358333333,62.75,10,2,0,1,24.37291667,0,0,7031,7164,7716,7815.714286,30,0,1,-133,0,0,0,7.571,0,0
03-10-2024,Thursday,Badrinath,8112,1,1,1,11.85416667,0.175,4.8125,68.625,10,3,0,1,25.38166667,0,0,7571,6490,8267,7793.571429,30,0,1,1081,25.38166667,0,1,8.112,25.38166667,1
04-10-2024,Friday,Badrinath,8653,1,2,1,11.17916667,0.245833333,4.479166667,67.41666667,10,4,0,1,24.77041667,1,0,8112,7031,8818,7770,30,0,1,1081,24.77041667,0,2,8.653,24.77041667,2
05-10-2024,Saturday,Badrinath,9194,1,1,1,9.745833333,0.095833333,4.329166667,72.75,10,5,1,1,25.75208333,0,0,8653,7571,9369,7745,30,0,1,1082,25.75208333,9.194,1,9.194,51.50416666,1
06-10-2024,Sunday,Badrinath,7030,1,1,0,10.1875,0.108333333,4.320833333,60.91666667,10,6,1,1,22.3825,0,0,9194,8112,7164,7725.857143,30,0,1,1082,0,7.03,0,7.03,0,0
07-10-2024,Monday,Badrinath,6242,1,1,0,10.25416667,0.075,4.720833333,66.79166667,10,0,0,1,24.16166667,0,0,7030,8653,6490,7690.428571,30,0,1,-1623,0,0,0,6.242,0,0
08-10-2024,Tuesday,Badrinath,6763,1,1,0,10.55833333,0.129166667,5.116666667,66.625,10,1,0,1,24.24958333,0,0,6242,9194,7031,7652.142857,30,0,1,-2952,0,0,0,6.763,0,0
09-10-2024,Wednesday,Badrinath,7283,1,2,0,9.266666667,0.216666667,4.5375,83.29166667,10,2,0,1,28.75916667,1,0,6763,7030,7571,7611,30,0,1,-267,0,0,0,7.283,0,1
10-10-2024,Thursday,Badrinath,7803,1,2,0,7.845833333,0.245833333,5.329166667,80.79166667,10,3,0,1,27.44958333,1,0,7283,6242,8112,7566.857143,30,0,1,1041,0,0,0,7.803,0,1
11-10-2024,Friday,Badrinath,8323,1,1,1,8.370833333,0.020833333,6.254166667,51.54166667,10,4,0,1,18.81708333,0,0,7803,6763,8653,7519.714286,30,0,1,1040,18.81708333,0,1,8.323,18.81708333,1
12-10-2024,Saturday,Badrinath,8844,1,1,1,8.6375,0.070833333,6.541666667,44.875,10,5,1,1,16.93875,0,0,8323,7283,9194,7469.714286,30,0,1,1040,16.93875,8.844,1,8.844,33.8775,1
13-10-2024,Sunday,Badrinath,6763,1,1,0,8.875,0.191666667,6.104166667,45.41666667,10,6,1,1,17.2325,0,0,8844,7803,7030,7431.571429,30,0,1,1041,0,6.763,0,6.763,0,0
14-10-2024,Monday,Badrinath,3585,1,2,0,7.629166667,0.429166667,6.8125,63.20833333,10,0,0,1,22.14291667,1,0,6763,8323,6242,7052,30,0,1,-1560,0,0,0,3.585,0,1
15-10-2024,Tuesday,Badrinath,3884,1,2,0,8.041666667,0.220833333,6.2875,54.875,10,1,0,1,19.74541667,1,0,3585,8844,6763,6640.714286,30,0,1,-5259,0,0,0,3.884,0,1
16-10-2024,Wednesday,Badrinath,4182,1,2,0,8.554166667,0.2625,6.0125,56.25,10,2,0,1,20.37541667,1,0,3884,6763,7283,6197.714286,30,0,1,-2879,0,0,0,4.182,0,1
17-10-2024,Thursday,Badrinath,4481,1,2,0,7.3,0.35,5.245833333,65.45833333,10,3,0,1,22.6625,1,0,4182,3585,7803,5723.142857,30,0,1,597,0,0,0,4.481,0,1
18-10-2024,Friday,Badrinath,4780,1,2,0,6.295833333,0.466666667,5.616666667,64.625,10,4,0,1,22.04583333,1,0,4481,3884,8323,5217,30,0,1,597,0,0,0,4.78,0,1
19-10-2024,Saturday,Badrinath,5078,1,1,0,5.370833333,0.145833333,4.920833333,65,10,5,1,1,21.69208333,0,0,4780,4182,8844,4679,30,0,1,598,0,5.078,0,5.078,0,0
20-10-2024,Sunday,Badrinath,3883,0,1,0,4.325,0.0125,4.883333333,63.04166667,10,6,1,1,20.64625,0,0,5078,4481,6763,4267.571429,30,0,1,597,0,3.883,0,3.883,0,0
21-10-2024,Monday,Badrinath,3436,0,1,0,5.429166667,0.016666667,5.3,60.45833333,10,0,0,1,20.31416667,0,0,3883,4780,3585,4246.285714,30,0,1,-897,0,0,0,3.436,0,0
22-10-2024,Tuesday,Badrinath,3723,1,1,0,5.945833333,0.070833333,5.020833333,50.375,10,1,0,1,17.51208333,0,0,3436,5078,3884,4223.285714,30,0,1,-1642,0,0,0,3.723,0,0
23-10-2024,Wednesday,Badrinath,4009,1,2,0,6.091666667,0.333333333,6.370833333,49.375,10,2,0,1,17.34916667,1,0,3723,3883,4182,4198.571429,30,0,1,-160,0,0,0,4.009,0,1
24-10-2024,Thursday,Badrinath,4296,0,0,0,6.508333333,0,5.658333333,58.04166667,10,3,0,1,20.01583333,0,0,4009,3436,4481,4172.142857,30,0,1,573,0,0,0,4.296,0,0
25-10-2024,Friday,Badrinath,4582,0,0,0,9.5,0,4.583333333,36.45833333,10,4,0,1,14.7375,0,0,4296,3723,4780,4143.857143,30,0,1,573,0,0,0,4.582,0,0
26-10-2024,Saturday,Badrinath,4868,0,0,0,10.72916667,0,5.520833333,31.83333333,10,5,1,1,13.84166667,0,0,4582,4009,5078,4113.857143,30,0,1,573,0,4.868,0,4.868,0,0
27-10-2024,Sunday,Badrinath,3723,0,0,0,10.39166667,0,5.65,41.75,10,6,1,1,16.68166667,0,0,4868,4296,3883,4091,30,0,1,572,0,3.723,0,3.723,0,0
05-05-2025,Monday,Badrinath,9471,1,1,1,6.15,0.066666667,2.183333333,73.58333333,5,0,0,1.1,24.555,0,0,3723,4582,3436,4953.142857,30,0,1,-859,24.555,0,1,9.471,24.555,1
06-05-2025,Tuesday,Badrinath,10259.7,1,2,1,7.3375,0.225,1.516666667,82.58333333,5,1,0,1.1,27.7775,1,0,9471,4868,3723,5886.957143,30,0,1,4603,27.7775,0,2,10.2597,27.7775,2
07-05-2025,Wednesday,Badrinath,11049.5,1,1,2,6.979166667,0.129166667,1.745833333,79.16666667,5,2,0,1.1,26.58041667,0,0,10259.7,3723,4009,6892.742857,30,0,1,6536.7,53.16083334,0,2,11.0495,53.16083334,2
08-05-2025,Thursday,Badrinath,11838.2,1,1,2,7.95,0.1,1.5,79.20833333,5,3,0,1.1,26.9725,0,0,11049.5,9471,4296,7970.2,30,0,1,1578.5,53.945,0,2,11.8382,53.945,2
09-05-2025,Friday,Badrinath,12628,0,1,2,7.983333333,0.016666667,2.1,68.70833333,5,4,0,1.1,23.81083333,0,0,11838.2,10259.7,4582,9119.628571,30,0,1,1578.5,47.62166666,0,2,12.628,47.62166666,2
10-05-2025,Saturday,Badrinath,13416.7,1,1,2,7.729166667,0.183333333,2.729166667,74.29166667,5,5,1,1.1,25.43416667,0,0,12628,11049.5,4868,10340.87143,30,0,1,1578.5,50.86833334,13.4167,2,13.4167,101.7366667,2
11-05-2025,Sunday,Badrinath,10259.7,1,2,1,8.1,0.308333333,1.9,83.5,5,6,1,1.1,28.3825,1,0,13416.7,11838.2,3723,11274.68571,30,0,1,1578.5,28.3825,10.2597,2,10.2597,56.765,2
12-05-2025,Monday,Badrinath,22761.2,1,2,2,7.275,0.225,2.741666667,80.29166667,5,0,0,1.1,27.065,1,0,10259.7,12628,9471,13173.28571,60,0,1,-2368.3,54.13,0,4,22.7612,54.13,2
13-05-2025,Tuesday,Badrinath,24657.6,1,1,2,5.6625,0.1,2.8125,67.29166667,5,1,0,1.1,22.4825,0,0,22761.2,13416.7,10259.7,15230.12857,60,0,1,9344.5,44.965,0,2,24.6576,44.965,2
14-05-2025,Wednesday,Badrinath,26555.1,0,1,2,6.379166667,0.008333333,3.445833333,57.75,5,2,0,1.1,19.87916667,0,0,24657.6,10259.7,11049.5,17445.21429,60,0,1,14397.9,39.75833334,0,2,26.5551,39.75833334,2
15-05-2025,Thursday,Badrinath,28451.5,0,1,2,6.941666667,0.05,3.358333333,60,5,3,0,1.1,20.79166667,0,0,26555.1,22761.2,11838.2,19818.54286,60,0,1,3793.9,41.58333334,0,2,28.4515,41.58333334,2
16-05-2025,Friday,Badrinath,30347.9,1,1,2,6.554166667,0.054166667,3.2875,65.91666667,5,4,0,1.1,22.41291667,0,0,28451.5,24657.6,12628,22349.95714,60,0,1,3793.9,44.82583334,0,2,30.3479,44.82583334,2
17-05-2025,Saturday,Badrinath,32245.4,0,1,2,6.779166667,0.016666667,2.533333333,68.375,5,5,1,1.1,23.22916667,0,0,30347.9,26555.1,13416.7,25039.77143,60,0,1,3792.8,46.45833334,32.2454,2,32.2454,92.91666668,2
18-05-2025,Sunday,Badrinath,24657.6,0,1,2,6.6375,0.008333333,3.329166667,75.79166667,5,6,1,1.1,25.395,0,0,32245.4,28451.5,10259.7,27096.61429,60,0,1,3793.9,50.79,24.6576,2,24.6576,101.58,2
19-05-2025,Monday,Badrinath,20267.5,0,1,2,7.0375,0.016666667,2.9125,72,5,0,0,1.1,24.42,0,0,24657.6,30347.9,22761.2,26740.37143,60,0,1,-5690.3,48.84,0,2,20.2675,48.84,2
20-05-2025,Tuesday,Badrinath,21956,0,0,2,7.6625,0,2.658333333,60.41666667,5,1,0,1.1,21.19,0,0,20267.5,32245.4,24657.6,26354.42857,60,0,1,-11977.9,42.38,0,0,21.956,42.38,2
21-05-2025,Wednesday,Badrinath,23645.6,0,0,2,8.5375,0,1.9625,63,5,2,0,1.1,22.315,0,0,21956,24657.6,26555.1,25938.78571,60,0,1,-2701.6,44.63,0,0,23.6456,44.63,2
22-05-2025,Thursday,Badrinath,25334.1,0,0,2,9.529166667,0,1.845833333,62.5,5,3,0,1.1,22.56166667,0,0,23645.6,20267.5,28451.5,25493.44286,60,0,1,3378.1,45.12333334,0,0,25.3341,45.12333334,2
23-05-2025,Friday,Badrinath,27022.6,0,0,2,9.966666667,0,2.925,48.70833333,5,4,0,1.1,18.59916667,0,0,25334.1,21956,30347.9,25018.4,60,0,1,3378.1,37.19833334,0,0,27.0226,37.19833334,2
24-05-2025,Saturday,Badrinath,28712.2,1,1,2,9.179166667,0.0375,1.658333333,66.54166667,5,5,1,1.1,23.64541667,0,0,27022.6,23645.6,32245.4,24513.65714,60,0,1,3377,47.29083334,28.7122,2,28.7122,94.58166668,2
25-05-2025,Sunday,Badrinath,21956,1,1,2,9.004166667,0.0375,1.5375,67.625,5,6,1,1.1,23.90041667,0,0,28712.2,25334.1,24657.6,24127.71429,60,0,1,3378.1,47.80083334,21.956,2,21.956,95.60166668,2
26-05-2025,Monday,Badrinath,19193.9,1,1,2,9.5,0.104166667,1.479166667,80.70833333,5,0,0,1.1,28.04375,0,0,21956,27022.6,20267.5,23974.34286,60,0,1,-5066.6,56.0875,0,2,19.1939,56.0875,2
27-05-2025,Tuesday,Badrinath,20793.3,1,1,2,9.920833333,0.041666667,2.404166667,69.625,5,1,0,1.1,24.86833333,0,0,19193.9,28712.2,21956,23808.24286,60,0,1,-9518.3,49.73666666,0,2,20.7933,49.73666666,2
28-05-2025,Wednesday,Badrinath,22392.7,1,1,2,10.00833333,0.141666667,2.654166667,72.20833333,5,2,0,1.1,25.70833333,0,0,20793.3,21956,23645.6,23629.25714,60,0,1,-1162.7,51.41666666,0,2,22.3927,51.41666666,2
29-05-2025,Thursday,Badrinath,23992.1,1,2,2,9.6,0.225,2.108333333,77.79166667,5,3,0,1.1,27.245,1,0,22392.7,19193.9,25334.1,23437.54286,60,0,1,3198.8,54.49,0,4,23.9921,54.49,2
30-05-2025,Friday,Badrinath,25591.5,1,2,2,8.420833333,0.245833333,2.3875,76.66666667,5,4,0,1.1,26.44208333,1,0,23992.1,20793.3,27022.6,23233.1,60,0,1,3198.8,52.88416666,0,4,25.5915,52.88416666,2
31-05-2025,Saturday,Badrinath,27190.9,1,1,2,8.420833333,0.166666667,2.354166667,69.16666667,5,5,1,1.1,24.16833333,0,0,25591.5,22392.7,28712.2,23015.77143,60,0,1,3198.8,48.33666666,27.1909,2,27.1909,96.67333332,2
01-06-2025,Sunday,Badrinath,20794.4,1,2,2,7.1125,0.675,2.3375,76.375,6,6,1,1.1,25.96,1,0,27190.9,23992.1,21956,22849.82857,60,0,1,3198.8,51.92,20.7944,4,20.7944,103.84,2
02-06-2025,Monday,Badrinath,19904.5,1,3,2,6.091666667,0.783333333,2.229166667,76.70833333,6,0,0,1.1,25.68416667,1,0,20794.4,25591.5,19193.9,22951.34286,60,0,1,-4797.1,51.36833334,0,6,19.9045,51.36833334,2
03-06-2025,Tuesday,Badrinath,21563.3,1,2,2,5.395833333,0.5375,2.525,80.875,6,1,0,1.1,26.58208333,1,0,19904.5,27190.9,20793.3,23061.34286,60,0,1,-7286.4,53.16416666,0,4,21.5633,53.16416666,2
04-06-2025,Wednesday,Badrinath,23222.1,1,2,2,5.158333333,0.508333333,2.1375,91.20833333,6,2,0,1.1,29.57833333,1,0,21563.3,20794.4,22392.7,23179.82857,60,0,1,768.9,59.15666666,0,4,23.2221,59.15666666,2
05-06-2025,Thursday,Badrinath,24879.8,1,2,2,5.416666667,0.216666667,1.808333333,80.66666667,6,3,0,1.1,26.43166667,1,0,23222.1,19904.5,23992.1,23306.64286,60,0,1,3317.6,52.86333334,0,4,24.8798,52.86333334,2
06-06-2025,Friday,Badrinath,26538.6,0,0,2,6.0375,0,3.295833333,65.125,6,4,0,1.1,21.9525,0,0,24879.8,21563.3,25591.5,23441.94286,60,0,1,3316.5,43.905,0,0,26.5386,43.905,2
07-06-2025,Saturday,Badrinath,28197.4,0,1,2,10.30833333,0.004166667,2.35,50.29166667,6,5,1,1.1,19.21208333,0,0,26538.6,23222.1,27190.9,23585.72857,60,0,1,3316.5,38.42416666,28.1974,2,28.1974,76.84833332,2
08-06-2025,Sunday,Badrinath,21563.3,0,0,2,11.02916667,0,2.3375,49.16666667,6,6,1,1.1,19.16166667,0,0,28197.4,24879.8,20794.4,23695.57143,60,0,1,3317.6,38.32333334,21.5633,0,21.5633,76.64666668,2
09-06-2025,Monday,Badrinath,20551.3,1,1,2,11.075,0.0875,2.429166667,61.875,6,0,0,1.1,23.01875,0,0,21563.3,26538.6,19904.5,23787.97143,60,0,1,-4975.3,46.0375,0,2,20.5513,46.0375,2
10-06-2025,Tuesday,Badrinath,22264,1,1,2,11.11666667,0.054166667,2.791666667,62.375,6,1,0,1.1,23.17541667,0,0,20551.3,28197.4,21563.3,23888.07143,60,0,1,-7646.1,46.35083334,0,2,22.264,46.35083334,2
11-06-2025,Wednesday,Badrinath,23976.7,0,1,2,11.05416667,0.0375,3.045833333,68.95833333,6,2,0,1.1,25.12041667,0,0,22264,21563.3,23222.1,23995.87143,60,0,1,700.7,50.24083334,0,2,23.9767,50.24083334,2
12-06-2025,Thursday,Badrinath,25689.4,1,2,2,11.14166667,0.408333333,2.416666667,72.16666667,6,3,0,1.1,26.22916667,1,0,23976.7,20551.3,24879.8,24111.52857,60,0,1,3425.4,52.45833334,0,4,25.6894,52.45833334,2
13-06-2025,Friday,Badrinath,27402.1,1,1,2,11.4375,0.083333333,2.283333333,74.33333333,6,4,0,1.1,26.9,0,0,25689.4,22264,26538.6,24234.88571,60,0,1,3425.4,53.8,0,2,27.4021,53.8,2
14-06-2025,Saturday,Badrinath,29114.8,1,1,2,10.70833333,0.120833333,2.316666667,71.29166667,6,5,1,1.1,25.70708333,0,0,27402.1,23976.7,28197.4,24365.94286,60,0,1,3425.4,51.41416666,29.1148,2,29.1148,102.8283333,2
15-06-2025,Sunday,Badrinath,22262.9,1,2,2,11.66666667,0.408333333,1.670833333,76.04166667,6,6,1,1.1,27.60166667,1,0,29114.8,25689.4,21563.3,24465.88571,60,0,1,3425.4,55.20333334,22.2629,4,22.2629,110.4066667,2
16-06-2025,Monday,Badrinath,16242.6,1,2,2,11.1625,0.575,1.825,84.75,6,0,0,1.1,30.0625,1,0,22262.9,27402.1,20551.3,23850.35714,30,0,1,-5139.2,60.125,0,4,16.2426,60.125,2
17-06-2025,Tuesday,Badrinath,17595.6,1,3,2,11.60416667,0.920833333,1.579166667,91.16666667,6,1,0,1.1,32.26791667,1,0,16242.6,29114.8,22264,23183.44286,60,0,1,-12872.2,64.53583334,0,6,17.5956,64.53583334,2
18-06-2025,Wednesday,Badrinath,18949.7,1,3,2,11.78333333,0.833333333,1.9375,88.95833333,6,2,0,1.1,31.65083333,1,0,17595.6,22262.9,23976.7,22465.3,60,0,1,-4667.3,63.30166666,0,6,18.9497,63.30166666,2
19-06-2025,Thursday,Badrinath,20302.7,1,2,2,12.325,0.279166667,1.725,83.79166667,6,3,0,1.1,30.15125,1,0,18949.7,16242.6,25689.4,21695.77143,60,0,1,2707.1,60.3025,0,4,20.3027,60.3025,2
20-06-2025,Friday,Badrinath,21656.8,1,2,2,12.45416667,0.2375,2.166666667,84.66666667,6,4,0,1.1,30.45291667,1,0,20302.7,17595.6,27402.1,20875.01429,60,0,1,2707.1,60.90583334,0,4,21.6568,60.90583334,2
21-06-2025,Saturday,Badrinath,23009.8,1,2,2,13.70833333,0.345833333,2.504166667,83.75,6,5,1,1.1,30.71208333,1,0,21656.8,18949.7,29114.8,20002.87143,60,0,1,2707.1,61.42416666,23.0098,4,23.0098,122.8483333,2
22-06-2025,Sunday,Badrinath,17594.5,1,3,2,14.25833333,1.266666667,3.508333333,87.54166667,6,6,1,1.1,32.34583333,1,0,23009.8,20302.7,22262.9,19335.95714,60,0,1,2707.1,64.69166666,17.5945,6,17.5945,129.3833333,2
23-06-2025,Monday,Badrinath,10007.8,1,2,1,14.50833333,0.695833333,3.266666667,86,6,0,0,1.1,31.81208333,1,0,17594.5,21656.8,16242.6,18445.27143,30,0,1,-4062.3,31.81208333,0,2,10.0078,31.81208333,2
24-06-2025,Tuesday,Badrinath,10841.6,1,1,1,15.35416667,0.175,3.233333333,82.04166667,6,1,0,1.1,30.80666667,0,0,10007.8,23009.8,17595.6,17480.41429,30,0,1,-13002,30.80666667,0,1,10.8416,30.80666667,1
25-06-2025,Wednesday,Badrinath,11675.4,1,3,2,15.6125,0.816666667,3.008333333,85.29166667,6,2,0,1.1,32.0775,1,0,10841.6,17594.5,18949.7,16441.22857,30,0,1,-6752.9,64.155,0,6,11.6754,64.155,2
26-06-2025,Thursday,Badrinath,12509.2,1,2,2,14.5375,0.6875,2.970833333,87.66666667,6,3,0,1.1,32.32125,1,0,11675.4,10007.8,20302.7,15327.87143,30,0,1,1667.6,64.6425,0,4,12.5092,64.6425,2
27-06-2025,Friday,Badrinath,13343,1,3,2,14.04166667,0.991666667,3.591666667,84.83333333,6,4,0,1.1,31.36416667,1,0,12509.2,10841.6,21656.8,14140.18571,30,0,1,1667.6,62.72833334,0,6,13.343,62.72833334,2
28-06-2025,Saturday,Badrinath,14176.8,1,2,2,14.65833333,0.65,3.295833333,83.875,6,5,1,1.1,31.22083333,1,0,13343,11675.4,23009.8,12878.32857,30,0,1,1667.6,62.44166666,14.1768,4,14.1768,124.8833333,2
29-06-2025,Sunday,Badrinath,10840.5,1,3,1,13.9375,1.266666667,3.020833333,90.75,6,6,1,1.1,33.18,1,0,14176.8,12509.2,17594.5,11913.47143,30,0,1,1667.6,33.18,10.8405,3,10.8405,66.36,2
30-06-2025,Monday,Badrinath,1657.7,1,3,0,13.2875,0.783333333,3.9375,93.04166667,6,0,0,1.1,33.4625,1,0,10840.5,13343,10007.8,10720.6,30,0,1,-2502.5,0,0,0,1.6577,0,2
01-07-2025,Tuesday,Badrinath,1305.6,1,2,0,13.74166667,0.566666667,3.670833333,90.20833333,7,1,0,0.8,32.72916667,1,0,1657.7,14176.8,10841.6,9358.314286,30,0,1,-12519.1,0,0,0,1.3056,0,1
02-07-2025,Wednesday,Badrinath,1406.4,1,3,0,14.69583333,1.095833333,3.770833333,92.5,7,2,0,0.8,33.95708333,1,0,1305.6,10840.5,11675.4,7891.314286,30,0,1,-9534.9,0,0,0,1.4064,0,2
03-07-2025,Thursday,Badrinath,1506.4,1,3,0,14.6125,0.933333333,3.5,91.33333333,7,3,0,0.8,33.525,1,0,1406.4,1657.7,12509.2,6319.485714,30,0,1,-251.3,0,0,0,1.5064,0,2
04-07-2025,Friday,Badrinath,1607.2,1,1,0,15.35,0.1875,3.595833333,82.41666667,7,4,0,0.8,30.92125,0,0,1506.4,1305.6,13343,4642.942857,30,0,1,200.8,0,0,0,1.6072,0,1
05-07-2025,Saturday,Badrinath,1707.2,1,1,0,17.39166667,0.095833333,3.070833333,75,7,5,1,0.8,29.48541667,0,0,1607.2,1406.4,14176.8,2861.571429,30,0,1,200.8,0,1.7072,0,1.7072,0,0
06-07-2025,Sunday,Badrinath,1306.4,1,2,0,16.18333333,0.3125,2.954166667,79.33333333,7,6,1,0.8,30.36708333,1,0,1707.2,1506.4,10840.5,1499.557143,30,0,1,200.8,0,1.3064,0,1.3064,0,1
07-07-2025,Monday,Badrinath,1216.8,1,2,0,15.1875,0.258333333,3.1,85.83333333,7,0,0,0.8,31.9025,1,0,1306.4,1607.2,1657.7,1436.571429,30,0,1,-300.8,0,0,0,1.2168,0,1
08-07-2025,Tuesday,Badrinath,1318.4,1,3,0,14.975,0.733333333,3.991666667,82.125,7,1,0,0.8,30.8475,1,0,1216.8,1707.2,1305.6,1438.4,30,0,1,-490.4,0,0,0,1.3184,0,2
09-07-2025,Wednesday,Badrinath,1420,1,3,0,13.54583333,1.245833333,4.654166667,85.83333333,7,2,0,0.8,31.54208333,1,0,1318.4,1306.4,1406.4,1440.342857,30,0,1,12,0,0,0,1.42,0,2
10-07-2025,Thursday,Badrinath,1520.8,1,3,0,12.8125,1.408333333,2.833333333,96.125,7,3,0,0.8,34.385,1,0,1420,1216.8,1506.4,1442.4,30,0,1,203.2,0,0,0,1.5208,0,2
